@relation processindexfeat-weka.filters.unsupervised.attribute.Remove-R3

@attribute AfterNextPOS numeric
@attribute BeforeLastPOS numeric
@attribute LastWordForm numeric
@attribute LastWordPOS numeric
@attribute NextWordForm numeric
@attribute NextWordPOS numeric
@attribute SentenceLength numeric
@attribute WordForm numeric
@attribute WordPOS numeric
@attribute ProcessPercentage numeric

@data
6,4,0,4,94,3,52,26,14,0.673077
2,4,26,14,2774,6,52,94,3,0.692308
6,14,94,3,7,2,52,2774,6,0.903846
2,3,2774,6,0,6,52,7,2,0.730769
3,6,7,2,12,2,52,0,6,0.711538
4,2,0,6,21,3,52,12,2,0.884615
2,6,12,2,1383,4,52,21,3,0.75
4,2,21,3,7,2,52,1383,4,0.865385
4,3,1383,4,12491,4,52,7,2,0.846154
2,4,7,2,12513,4,52,12491,4,0.769231
4,2,12491,4,7,2,52,12513,4,0.826923
20,4,12513,4,12885,4,52,7,2,0.807692
47,4,7,2,43,20,52,12885,4,0.788462
49,2,12885,4,44373,47,52,43,20,0.980769
6,48,1,1,2269,26,19,5901,29,0.052632
12,1,5901,29,0,6,19,2269,26,0.157895
13,29,2269,26,15487,12,19,0,6,0.105263
26,26,0,6,121,13,19,15487,12,0.263158
15,6,15487,12,0,26,19,121,13,0.210526
13,12,121,13,73,15,19,0,26,0.894737
29,13,0,26,121,13,19,73,15,0.315789
18,26,73,15,280,29,19,121,13,0.473684
11,15,121,13,2008,18,19,280,29,0.368421
2,13,280,29,7959,11,19,2008,18,0.421053
3,29,2008,18,34,2,19,7959,11,0.684211
6,18,7959,11,21,3,19,34,2,0.631579
14,11,34,2,7221,6,19,21,3,0.526316
4,2,21,3,26,14,19,7221,6,0.578947
4,3,7221,6,2852,4,19,26,14,0.842105
17,6,26,14,0,4,19,2852,4,0.736842
20,14,2852,4,11583,17,19,0,4,0.789474
47,4,0,4,43,20,19,11583,17,1
49,4,11583,17,44373,47,19,43,20,0.947368
14,48,1,1,2503,4,18,2,2,0.388889
3,1,2,2,26,14,18,2503,4,0.055556
4,2,2503,4,21,3,18,26,14,0.333333
4,4,26,14,10421,4,18,21,3,0.222222
4,14,21,3,8843,4,18,10421,4,0.166667
17,3,10421,4,3177,4,18,8843,4,0.111111
3,4,8843,4,5593,17,18,3177,4,0.277778
26,4,3177,4,94,3,18,5593,17,1
6,4,5593,17,26488,26,18,94,3,0.5
2,17,94,3,3094,6,18,26488,26,0.444444
18,3,26488,26,146,2,18,3094,6,0.888889
3,26,3094,6,1435,18,18,146,2,0.833333
12,6,146,2,291,3,18,1435,18,0.611111
2,2,1435,18,889,12,18,291,3,0.555556
6,18,291,3,7,2,18,889,12,0.777778
20,3,889,12,26422,6,18,7,2,0.722222
47,12,7,2,43,20,18,26422,6,0.666667
49,2,26422,6,44373,47,18,43,20,0.944444
14,48,1,1,5541,5,14,3983,2,0.857143
18,1,3983,2,26,14,14,5541,5,0.071429
3,2,5541,5,283,18,14,26,14,0.785714
28,5,26,14,291,3,14,283,18,0.285714
12,14,283,18,1003,28,14,291,3,0.214286
2,18,291,3,889,12,14,1003,28,0.142857
26,3,1003,28,7,2,14,889,12,0.714286
6,28,889,12,20552,26,14,7,2,0.5
27,12,7,2,26422,6,14,20552,26,0.357143
25,2,20552,26,98,27,14,26422,6,0.428571
11,26,26422,6,99,25,14,98,27,0.642857
20,6,98,27,16755,11,14,99,25,0.571429
47,27,99,25,43,20,14,16755,11,1
49,25,16755,11,44373,47,14,43,20,0.928571
12,48,1,1,19528,5,21,8001,2,0.047619
2,1,8001,2,1361,12,21,19528,5,0.095238
3,2,19528,5,12,2,21,1361,12,0.666667
6,5,1361,12,94,3,21,12,2,0.571429
32,12,12,2,6648,6,21,94,3,0.142857
17,2,94,3,169,32,21,6648,6,0.52381
6,3,6648,6,1237,17,21,169,32,0.190476
2,6,169,32,4236,6,21,1237,17,0.47619
3,32,1237,17,80,2,21,4236,6,0.238095
4,17,4236,6,21,3,21,80,2,0.428571
12,6,80,2,14801,4,21,21,3,0.333333
17,2,21,3,13921,12,21,14801,4,0.285714
11,3,14801,4,231,17,21,13921,12,0.380952
19,4,13921,12,15307,11,21,231,17,0.619048
6,12,231,17,40,19,21,15307,11,1
2,17,15307,11,26422,6,21,40,19,0.761905
3,11,40,19,23,2,21,26422,6,0.714286
5,19,26422,6,21,3,21,23,2,0.904762
20,6,23,2,9587,5,21,21,3,0.809524
47,2,21,3,43,20,21,9587,5,0.857143
49,3,9587,5,44373,47,21,43,20,0.952381
3,48,1,1,7,2,13,39121,12,0.461538
6,1,39121,12,21,3,13,7,2,0.230769
17,12,7,2,6648,6,13,21,3,0.076923
18,2,21,3,231,17,13,6648,6,0.153846
26,3,6648,6,4345,18,13,231,17,0.384615
36,6,231,17,15423,26,13,4345,18,0.307692
3,17,4345,18,3597,36,13,15423,26,1
6,18,15423,26,21,3,13,3597,36,0.769231
17,26,3597,36,0,6,13,21,3,0.538462
11,36,21,3,37,17,13,0,6,0.692308
20,3,0,6,1423,11,13,37,17,0.615385
47,6,37,17,43,20,13,1423,11,0.846154
49,17,1423,11,44373,47,13,43,20,0.923077
26,48,1,1,14229,17,34,7370,12,0.029412
6,1,7370,12,1395,26,34,14229,17,1
12,12,14229,17,0,6,34,1395,26,0.088235
2,17,1395,26,28218,12,34,0,6,0.058824
3,26,0,6,7,2,34,28218,12,0.235294
11,6,28218,12,21,3,34,7,2,0.205882
6,12,7,2,19450,11,34,21,3,0.147059
2,2,21,3,4499,6,34,19450,11,0.117647
3,3,19450,11,491,2,34,4499,6,0.176471
26,11,4499,6,94,3,34,491,2,0.352941
6,6,491,2,2679,26,34,94,3,0.294118
14,2,94,3,0,6,34,2679,26,0.264706
17,3,2679,26,26,14,34,0,6,0.323529
39,26,0,6,24993,17,34,26,14,0.382353
6,6,26,14,23,39,34,24993,17,0.558824
15,14,24993,17,1304,6,34,23,39,0.411765
6,17,23,39,73,15,34,1304,6,0.5
12,39,1304,6,0,6,34,73,15,0.441176
15,6,73,15,15487,12,34,0,6,0.470588
18,15,0,6,73,15,34,15487,12,0.529412
17,6,15487,12,21399,18,34,73,15,0.588235
3,12,73,15,2950,17,34,21399,18,0.617647
26,15,21399,18,21,3,34,2950,17,0.941176
12,18,2950,17,801,26,34,21,3,0.676471
2,17,21,3,15487,12,34,801,26,0.647059
3,3,801,26,23,2,34,15487,12,0.911765
6,26,15487,12,94,3,34,23,2,0.882353
11,12,23,2,1328,6,34,94,3,0.705882
19,2,94,3,1423,11,34,1328,6,0.852941
25,3,1328,6,40,19,34,1423,11,0.823529
12,6,1423,11,159,25,34,40,19,0.735294
20,11,40,19,13921,12,34,159,25,0.794118
47,19,159,25,43,20,34,13921,12,0.764706
49,25,13921,12,44373,47,34,43,20,0.970588
7,48,1,1,4449,17,24,7370,12,0.041667
12,1,7370,12,8,7,24,4449,17,1
2,12,4449,17,841,12,24,8,7,0.083333
26,17,8,7,7,2,24,841,12,0.583333
6,7,841,12,7083,26,24,7,2,0.541667
8,12,7,2,21686,6,24,7083,26,0.125
32,2,7083,26,11,8,24,21686,6,0.5
17,26,21686,6,169,32,24,11,8,0.166667
2,6,11,8,9156,17,24,169,32,0.208333
12,8,169,32,588,2,24,9156,17,0.458333
2,32,9156,17,2868,12,24,588,2,0.416667
3,17,588,2,7,2,24,2868,12,0.375
6,2,2868,12,21,3,24,7,2,0.333333
14,12,7,2,6648,6,24,21,3,0.25
18,2,21,3,26,14,24,6648,6,0.291667
2,3,6648,6,1054,18,24,26,14,0.625
6,6,26,14,622,2,24,1054,18,0.791667
12,14,1054,18,32997,6,24,622,2,0.75
17,18,622,2,1903,12,24,32997,6,0.666667
3,2,32997,6,13919,17,24,1903,12,0.708333
6,6,1903,12,21,3,24,13919,17,0.916667
20,12,13919,17,3961,6,24,21,3,0.833333
47,17,21,3,43,20,24,3961,6,0.875
49,3,3961,6,44373,47,24,43,20,0.958333
21,48,1,1,1495,41,31,8,7,0.548387
3,1,8,7,14,21,31,1495,41,0.032258
6,7,1495,41,709,3,31,14,21,0.516129
2,41,14,21,4820,6,31,709,3,0.064516
3,21,709,3,169,2,31,4820,6,0.419355
2,3,4820,6,140,3,31,169,2,0.290323
3,6,169,2,7,2,31,140,3,0.258065
12,2,140,3,292,3,31,7,2,0.225806
15,3,7,2,1361,12,31,292,3,0.096774
12,2,292,3,73,15,31,1361,12,0.193548
17,3,1361,12,156,12,31,73,15,0.129032
26,12,73,15,13188,17,31,156,12,0.16129
12,15,156,12,6734,26,31,13188,17,0.387097
14,12,13188,17,6735,12,31,6734,26,0.322581
8,17,6734,26,26,14,31,6735,12,0.354839
17,26,6735,12,11,8,31,26,14,0.483871
4,12,26,14,51,17,31,11,8,0.451613
4,14,11,8,0,4,31,51,17,1
14,8,51,17,16572,4,31,0,4,0.580645
6,17,0,4,26,14,31,16572,4,0.935484
6,4,16572,4,550,6,31,26,14,0.612903
2,4,26,14,72,6,31,550,6,0.645161
26,14,550,6,7,2,31,72,6,0.903226
12,6,72,6,7443,26,31,7,2,0.870968
2,6,7,2,5501,12,31,7443,26,0.677419
4,2,7443,26,80,2,31,5501,12,0.83871
15,26,5501,12,0,4,31,80,2,0.806452
4,12,80,2,28,15,31,0,4,0.774194
20,2,0,4,0,4,31,28,15,0.709677
47,4,28,15,43,20,31,0,4,0.741935
49,15,0,4,44373,47,31,43,20,0.967742
23,48,1,1,247,15,15,8,7,0.2
13,1,8,7,648,23,15,247,15,0.133333
19,7,247,15,321,13,15,648,23,0.066667
25,15,648,23,40,19,15,321,13,1
2,23,321,13,6846,25,15,40,19,0.266667
3,13,40,19,169,2,15,6846,25,0.866667
12,19,6846,25,1241,3,15,169,2,0.466667
17,25,169,2,5032,12,15,1241,3,0.333333
6,2,1241,3,4617,17,15,5032,12,0.4
5,3,5032,12,6017,6,15,4617,17,0.8
12,12,4617,17,1957,5,15,6017,6,0.533333
2,17,6017,6,547,12,15,1957,5,0.6
20,6,1957,5,596,2,15,547,12,0.666667
47,5,547,12,43,20,15,596,2,0.733333
49,12,596,2,44373,47,15,43,20,0.933333
3,48,1,1,106,21,10,669,23,0.1
6,1,669,23,709,3,10,106,21,1
2,23,106,21,5374,6,10,709,3,0.2
24,21,709,3,146,2,10,5374,6,0.7
6,3,5374,6,2722,24,10,146,2,0.6
6,6,146,2,561,6,10,2722,24,0.4
6,2,2722,24,241,6,10,561,6,0.3
20,24,561,6,275,6,10,241,6,0.5
47,6,241,6,43,20,10,275,6,0.8
49,6,275,6,44373,47,10,43,20,0.9
26,48,1,1,146,2,21,3262,12,0.238095
26,1,3262,12,522,26,21,146,2,0.190476
12,12,146,2,2878,26,21,522,26,0.095238
17,2,522,26,435,12,21,2878,26,0.047619
19,26,2878,26,1215,17,21,435,12,0.142857
25,26,435,12,40,19,21,1215,17,1
14,12,1215,17,630,25,21,40,19,0.285714
2,17,40,19,26,14,21,630,25,0.333333
12,19,630,25,3618,2,21,26,14,0.380952
2,25,26,14,2903,12,21,3618,2,0.904762
6,14,3618,2,169,2,21,2903,12,0.857143
12,2,2903,12,5006,6,21,169,2,0.52381
13,12,169,2,156,12,21,5006,6,0.428571
26,2,5006,6,2155,13,21,156,12,0.47619
12,6,156,12,2725,26,21,2155,13,0.809524
2,12,2155,13,4344,12,21,2725,26,0.571429
6,13,2725,26,23,2,21,4344,12,0.761905
12,26,4344,12,2296,6,21,23,2,0.714286
20,12,23,2,2297,12,21,2296,6,0.619048
47,2,2296,6,43,20,21,2297,12,0.666667
49,6,2297,12,44373,47,21,43,20,0.952381
26,48,1,1,1709,26,36,9,3,0.111111
6,1,9,3,20065,26,36,1709,26,0.083333
6,3,1709,26,15599,6,36,20065,26,0.055556
2,26,20065,26,1419,6,36,15599,6,0.027778
3,26,15599,6,7,2,36,1419,6,0.472222
5,6,1419,6,21,3,36,7,2,0.444444
26,6,7,2,2659,5,36,21,3,0.194444
12,2,21,3,11493,26,36,2659,5,0.166667
11,3,2659,5,435,12,36,11493,26,0.138889
2,5,11493,26,24994,11,36,435,12,0.416667
4,26,435,12,34,2,36,24994,11,0.388889
9,12,24994,11,0,4,36,34,2,0.361111
4,11,34,2,14,9,36,0,4,0.305556
4,2,0,4,3274,4,36,14,9,0.222222
4,4,14,9,428,4,36,3274,4,0.277778
17,9,3274,4,5526,4,36,428,4,0.25
3,4,428,4,10642,17,36,5526,4,0.333333
6,4,5526,4,94,3,36,10642,17,1
2,4,10642,17,1355,6,36,94,3,0.5
3,17,94,3,7,2,36,1355,6,0.638889
6,3,1355,6,94,3,36,7,2,0.611111
6,6,7,2,3152,6,36,94,3,0.555556
19,2,94,3,668,6,36,3152,6,0.527778
5,3,3152,6,40,19,36,668,6,0.583333
6,6,668,6,2365,5,36,40,19,0.722222
2,6,40,19,249,6,36,2365,5,0.666667
5,19,2365,5,92,2,36,249,6,0.694444
6,5,249,6,14157,5,36,92,2,0.805556
2,6,92,2,249,6,36,14157,5,0.75
3,2,14157,5,80,2,36,249,6,0.777778
6,5,249,6,21,3,36,80,2,0.944444
17,6,80,2,1203,6,36,21,3,0.833333
4,2,21,3,2882,17,36,1203,6,0.916667
20,3,1203,6,1620,4,36,2882,17,0.888889
47,6,2882,17,43,20,36,1620,4,0.861111
49,17,1620,4,44373,47,36,43,20,0.972222
13,48,1,1,2451,12,16,40058,6,0.0625
6,1,40058,6,8260,13,16,2451,12,0.125
2,6,2451,12,14821,6,16,8260,13,1
12,12,8260,13,7,2,16,14821,6,0.875
15,13,14821,6,4051,12,16,7,2,0.25
2,6,7,2,73,15,16,4051,12,0.1875
3,2,4051,12,169,2,16,73,15,0.3125
26,12,73,15,21,3,16,169,2,0.5625
6,15,169,2,1150,26,16,21,3,0.4375
21,2,21,3,1419,6,16,1150,26,0.375
2,3,1150,26,2827,21,16,1419,6,0.5
3,26,1419,6,80,2,16,2827,21,0.8125
6,6,2827,21,94,3,16,80,2,0.75
20,21,80,2,67,6,16,94,3,0.625
47,2,94,3,43,20,16,67,6,0.6875
49,3,67,6,44373,47,16,43,20,0.9375
2,48,1,1,3324,6,26,2374,26,0.038462
3,1,2374,26,7,2,26,3324,6,0.269231
12,26,3324,6,21,3,26,7,2,0.230769
9,6,7,2,435,12,26,21,3,0.076923
12,2,21,3,178,9,26,435,12,0.153846
17,3,435,12,478,12,26,178,9,0.115385
2,12,178,9,18168,17,26,478,12,0.192308
3,9,478,12,34,2,26,18168,17,1
6,12,18168,17,94,3,26,34,2,0.5
19,17,34,2,3009,6,26,94,3,0.307692
5,2,94,3,40,19,26,3009,6,0.461538
12,3,3009,6,15719,5,26,40,19,0.423077
14,6,40,19,1488,12,26,15719,5,0.346154
3,19,15719,5,26,14,26,1488,12,0.384615
37,5,1488,12,21,3,26,26,14,0.538462
2,12,26,14,23884,37,26,21,3,0.576923
26,14,21,3,230,2,26,23884,37,0.615385
4,3,23884,37,288,26,26,230,2,0.730769
14,37,230,2,2491,4,26,288,26,0.653846
28,2,288,26,26,14,26,2491,4,0.692308
19,26,2491,4,250,28,26,26,14,0.769231
4,4,26,14,40,19,26,250,28,0.923077
9,14,250,28,25000,4,26,40,19,0.884615
20,28,40,19,14,9,26,25000,4,0.846154
47,19,25000,4,43,20,26,14,9,0.807692
49,4,14,9,44373,47,26,43,20,0.961538
13,48,1,1,3326,12,24,11749,33,0.041667
11,1,11749,33,121,13,24,3326,12,0.125
19,33,3326,12,4195,11,24,121,13,0.083333
25,12,121,13,40,19,24,4195,11,1
28,13,4195,11,8363,25,24,40,19,0.166667
6,11,40,19,4244,28,24,8363,25,0.333333
12,19,8363,25,2296,6,24,4244,28,0.25
2,25,4244,28,2297,12,24,2296,6,0.208333
23,28,2296,6,563,2,24,2297,12,0.291667
13,6,2297,12,319,23,24,563,2,0.416667
6,12,563,2,10709,13,24,319,23,0.375
12,2,319,23,5006,6,24,10709,13,0.916667
19,23,10709,13,156,12,24,5006,6,0.458333
25,13,5006,6,40,19,24,156,12,0.5
18,6,156,12,2880,25,24,40,19,0.541667
33,12,40,19,2918,18,24,2880,25,0.875
12,19,2880,25,1715,33,24,2918,18,0.583333
2,25,2918,18,2297,12,24,1715,33,0.625
3,18,1715,33,80,2,24,2297,12,0.666667
33,33,2297,12,94,3,24,80,2,0.833333
6,12,80,2,735,33,24,94,3,0.75
20,2,94,3,333,6,24,735,33,0.708333
47,3,735,33,43,20,24,333,6,0.791667
49,33,333,6,44373,47,24,43,20,0.958333
13,48,1,1,3326,12,18,0,33,0.055556
11,1,0,33,121,13,18,3326,12,0.166667
3,33,3326,12,3292,11,18,121,13,0.111111
6,12,121,13,94,3,18,3292,11,1
2,13,3292,11,445,6,18,94,3,0.222222
28,11,94,3,7,2,18,445,6,0.444444
12,3,445,6,1640,28,18,7,2,0.388889
2,6,7,2,2297,12,18,1640,28,0.277778
6,2,1640,28,563,2,18,2297,12,0.333333
12,28,2297,12,5006,6,18,563,2,0.666667
27,12,563,2,156,12,18,5006,6,0.5
25,2,5006,6,941,27,18,156,12,0.611111
33,6,156,12,15779,25,18,941,27,0.555556
12,12,941,27,1715,33,18,15779,25,0.888889
18,27,15779,25,2297,12,18,1715,33,0.722222
20,25,1715,33,8255,18,18,2297,12,0.777778
47,33,2297,12,43,20,18,8255,18,0.833333
49,12,8255,18,44373,47,18,43,20,0.944444
6,48,1,1,1709,26,37,9,3,0.054054
2,1,9,3,3324,6,37,1709,26,0.027027
12,3,1709,26,80,2,37,3324,6,0.702703
26,26,3324,6,435,12,37,80,2,0.648649
18,6,80,2,1659,26,37,435,12,0.081081
19,2,435,12,943,18,37,1659,26,0.621622
12,12,1659,26,40,19,37,943,18,0.108108
14,26,943,18,452,12,37,40,19,0.162162
11,18,40,19,26,14,37,452,12,0.135135
2,19,452,12,3292,11,37,26,14,0.189189
3,12,26,14,34,2,37,3292,11,0.594595
19,14,3292,11,140,3,37,34,2,0.243243
25,11,34,2,40,19,37,140,3,0.216216
3,2,140,3,99,25,37,40,19,0.351351
33,3,40,19,94,3,37,99,25,0.324324
6,19,99,25,1219,33,37,94,3,0.297297
2,25,94,3,3991,6,37,1219,33,0.27027
3,3,1219,33,563,2,37,3991,6,0.378378
12,33,3991,6,292,3,37,563,2,0.459459
13,6,563,2,156,12,37,292,3,0.405405
3,2,292,3,3604,13,37,156,12,0.432432
6,3,156,12,21,3,37,3604,13,0.567568
18,12,3604,13,195,6,37,21,3,0.486486
14,13,21,3,310,18,37,195,6,0.513514
17,3,195,6,26,14,37,310,18,0.540541
3,6,310,18,461,17,37,26,14,0.675676
26,18,26,14,94,3,37,461,17,1
6,14,461,17,766,26,37,94,3,0.756757
2,17,94,3,668,6,37,766,26,0.72973
3,3,766,26,80,2,37,668,6,0.891892
6,26,668,6,21,3,37,80,2,0.837838
30,6,80,2,67,6,37,21,3,0.783784
5,2,21,3,197,30,37,67,6,0.810811
12,3,67,6,8787,5,37,197,30,0.864865
20,6,197,30,1488,12,37,8787,5,0.918919
47,30,8787,5,43,20,37,1488,12,0.945946
49,5,1488,12,44373,47,37,43,20,0.972973
17,48,1,1,26,14,33,1512,18,0.060606
4,1,1512,18,51,17,33,26,14,0.030303
4,18,26,14,25001,4,33,51,17,1
4,14,51,17,25002,4,33,25001,4,0.121212
14,17,25001,4,25003,4,33,25002,4,0.090909
6,4,25002,4,26,14,33,25003,4,0.454545
2,4,25003,4,4644,6,33,26,14,0.151515
4,4,26,14,7,2,33,4644,6,0.30303
4,14,4644,6,3274,4,33,7,2,0.272727
4,6,7,2,428,4,33,3274,4,0.212121
14,2,3274,4,5526,4,33,428,4,0.181818
12,4,428,4,26,14,33,5526,4,0.242424
7,4,5526,4,2451,12,33,26,14,0.333333
27,4,26,14,8,7,33,2451,12,0.363636
25,14,2451,12,381,27,33,8,7,0.393939
39,12,8,7,36735,25,33,381,27,0.424242
18,7,381,27,446,39,33,36735,25,0.939394
2,27,36735,25,589,18,33,446,39,0.484848
23,25,446,39,864,2,33,589,18,0.515152
13,39,589,18,319,23,33,864,2,0.575758
39,18,864,2,36735,13,33,319,23,0.545455
8,2,319,23,1837,39,33,36735,13,0.636364
2,23,36735,13,11,8,33,1837,39,0.606061
2,13,1837,39,563,2,33,11,8,0.666667
26,39,11,8,7,2,33,563,2,0.69697
12,8,563,2,660,26,33,7,2,0.909091
2,2,7,2,3280,12,33,660,26,0.727273
26,2,660,26,23,2,33,3280,12,0.878788
6,26,3280,12,493,26,33,23,2,0.848485
12,12,23,2,2296,6,33,493,26,0.787879
20,2,493,26,2297,12,33,2296,6,0.757576
47,26,2296,6,43,20,33,2297,12,0.818182
49,6,2297,12,44373,47,33,43,20,0.969697
2,48,1,1,1419,6,23,9,3,0.043478
26,1,9,3,146,2,23,1419,6,0.652174
4,3,1419,6,3267,26,23,146,2,0.434783
12,6,146,2,3281,4,23,3267,26,0.130435
11,2,3267,26,2433,12,23,3281,4,0.086957
2,26,3281,4,68,11,23,2433,12,0.391304
4,4,2433,12,12,2,23,68,11,0.347826
9,12,68,11,1732,4,23,12,2,0.304348
6,11,12,2,14,9,23,1732,4,0.217391
14,2,1732,4,2432,6,23,14,9,0.173913
2,4,14,9,26,14,23,2432,6,0.26087
6,9,2432,6,80,2,23,26,14,0.608696
14,6,26,14,301,6,23,80,2,0.565217
17,14,80,2,26,14,23,301,6,0.478261
19,2,301,6,2488,17,23,26,14,0.521739
5,6,26,14,40,19,23,2488,17,1
6,14,2488,17,2370,5,23,40,19,0.782609
2,17,40,19,249,6,23,2370,5,0.695652
5,19,2370,5,92,2,23,249,6,0.73913
6,5,249,6,2349,5,23,92,2,0.913043
20,6,92,2,249,6,23,2349,5,0.826087
47,2,2349,5,43,20,23,249,6,0.869565
49,5,249,6,44373,47,23,43,20,0.956522
12,48,1,1,660,26,15,3114,2,0.466667
2,1,3114,2,4344,12,15,660,26,0.066667
12,2,660,26,23,2,15,4344,12,0.266667
14,26,4344,12,2451,12,15,23,2,0.2
12,12,23,2,26,14,15,2451,12,0.133333
13,2,2451,12,153,12,15,26,14,0.4
19,12,26,14,1068,13,15,153,12,0.333333
25,14,153,12,40,19,15,1068,13,1
6,12,1068,13,15956,25,15,40,19,0.533333
2,13,40,19,516,6,15,15956,25,0.866667
6,19,15956,25,491,2,15,516,6,0.6
12,25,516,6,155,6,15,491,2,0.8
20,6,491,2,435,12,15,155,6,0.666667
47,2,155,6,43,20,15,435,12,0.733333
49,6,435,12,44373,47,15,43,20,0.933333
3,48,1,1,7,2,21,12588,12,0.285714
5,1,12588,12,21,3,21,7,2,0.238095
26,12,7,2,2659,5,21,21,3,0.142857
12,2,21,3,11493,26,21,2659,5,0.095238
17,3,2659,5,435,12,21,11493,26,0.047619
2,5,11493,26,6002,17,21,435,12,0.190476
38,26,435,12,34,2,21,6002,17,1
5,12,6002,17,410,38,21,34,2,0.47619
5,17,34,2,2812,5,21,410,38,0.428571
2,2,410,38,412,5,21,2812,5,0.333333
3,38,2812,5,865,2,21,412,5,0.380952
37,5,412,5,21,3,21,865,2,0.666667
6,5,865,2,1545,37,21,21,3,0.571429
14,2,21,3,1203,6,21,1545,37,0.52381
19,3,1545,37,26,14,21,1203,6,0.619048
38,37,1203,6,40,19,21,26,14,0.714286
5,6,26,14,410,38,21,40,19,0.904762
5,14,40,19,0,5,21,410,38,0.857143
20,19,410,38,412,5,21,0,5,0.761905
47,38,0,5,43,20,21,412,5,0.809524
49,5,412,5,44373,47,21,43,20,0.952381
6,48,1,1,26,14,21,3291,18,0.190476
12,1,3291,18,5031,6,21,26,14,0.142857
13,18,26,14,2451,12,21,5031,6,0.047619
26,14,5031,6,5422,13,21,2451,12,0.095238
26,6,2451,12,2423,26,21,5422,13,1
12,12,5422,13,493,26,21,2423,26,0.285714
2,13,2423,26,478,12,21,493,26,0.238095
6,26,493,26,563,2,21,478,12,0.333333
12,26,478,12,5006,6,21,563,2,0.52381
27,12,563,2,156,12,21,5006,6,0.380952
25,2,5006,6,941,27,21,156,12,0.47619
12,6,156,12,2426,25,21,941,27,0.428571
15,12,941,27,3326,12,21,2426,25,0.904762
25,27,2426,25,73,15,21,3326,12,0.571429
2,25,3326,12,3380,25,21,73,15,0.619048
3,12,73,15,245,2,21,3380,25,0.857143
37,15,3380,25,21,3,21,245,2,0.809524
12,25,245,2,2715,37,21,21,3,0.714286
20,2,21,3,2297,12,21,2715,37,0.666667
47,3,2715,37,43,20,21,2297,12,0.761905
49,37,2297,12,44373,47,21,43,20,0.952381
6,48,1,1,1030,26,12,9,3,0.25
12,1,9,3,155,6,12,1030,26,0.166667
13,3,1030,26,435,12,12,155,6,0.083333
18,26,155,6,121,13,12,435,12,0.5
28,6,435,12,519,18,12,121,13,0.416667
18,12,121,13,20020,28,12,519,18,0.333333
2,13,519,18,714,18,12,20020,28,1
5,18,20020,28,588,2,12,714,18,0.583333
6,28,714,18,2307,5,12,588,2,0.666667
20,18,588,2,249,6,12,2307,5,0.75
47,2,2307,5,43,20,12,249,6,0.833333
49,5,249,6,44373,47,12,43,20,0.916667
4,48,1,1,34852,4,29,20064,4,0.068966
14,1,20064,4,10629,4,29,34852,4,0.034483
3,4,34852,4,26,14,29,10629,4,0.275862
26,4,10629,4,21,3,29,26,14,0.103448
6,4,26,14,20063,26,29,21,3,0.172414
14,14,21,3,408,6,29,20063,26,0.137931
17,3,20063,26,26,14,29,408,6,0.206897
3,26,408,6,273,17,29,26,14,0.241379
26,6,26,14,94,3,29,273,17,1
6,14,273,17,20065,26,29,94,3,0.37931
6,17,94,3,15599,6,29,20065,26,0.344828
2,3,20065,26,1419,6,29,15599,6,0.310345
5,26,15599,6,7,2,29,1419,6,0.517241
6,6,1419,6,38812,5,29,7,2,0.482759
2,6,7,2,249,6,29,38812,5,0.413793
3,2,38812,5,865,2,29,249,6,0.448276
37,5,249,6,21,3,29,865,2,0.655172
6,6,865,2,1545,37,29,21,3,0.586207
14,2,21,3,1203,6,29,1545,37,0.551724
18,3,1545,37,26,14,29,1203,6,0.62069
2,37,1203,6,1837,18,29,26,14,0.689655
5,6,26,14,92,2,29,1837,18,0.931034
6,14,1837,18,25006,5,29,92,2,0.896552
3,18,92,2,249,6,29,25006,5,0.724138
6,2,25006,5,94,3,29,249,6,0.862069
33,5,249,6,1203,6,29,94,3,0.758621
20,6,94,3,2897,33,29,1203,6,0.793103
47,3,1203,6,43,20,29,2897,33,0.827586
49,6,2897,33,44373,47,29,43,20,0.965517
18,48,1,1,25007,21,19,669,23,0.052632
2,1,669,23,6691,18,19,25007,21,1
26,23,25007,21,23,2,19,6691,18,0.105263
12,21,6691,18,5794,26,19,23,2,0.315789
18,18,23,2,467,12,19,5794,26,0.157895
15,2,5794,26,1689,18,19,467,12,0.263158
21,26,467,12,73,15,19,1689,18,0.210526
18,12,1689,18,317,21,19,73,15,0.368421
28,18,73,15,519,18,19,317,21,0.473684
6,15,317,21,25008,28,19,519,18,0.421053
12,21,519,18,2613,6,19,25008,28,0.894737
14,18,25008,28,5659,12,19,2613,6,0.526316
32,28,2613,6,26,14,19,5659,12,0.842105
21,6,5659,12,271,32,19,26,14,0.578947
24,12,26,14,13504,21,19,271,32,0.631579
6,14,271,32,54,24,19,13504,21,0.789474
20,32,13504,21,1419,6,19,54,24,0.684211
47,21,54,24,43,20,19,1419,6,0.736842
49,24,1419,6,44373,47,19,43,20,0.947368
26,48,1,1,1709,26,18,9,3,0.222222
26,1,9,3,20065,26,18,1709,26,0.166667
6,3,1709,26,1505,26,18,20065,26,0.111111
2,26,20065,26,1419,6,18,1505,26,0.055556
3,26,1505,26,7,2,18,1419,6,0.611111
5,26,1419,6,21,3,18,7,2,0.444444
12,6,7,2,2659,5,18,21,3,0.333333
17,2,21,3,435,12,18,2659,5,0.277778
5,3,2659,5,37,17,18,435,12,0.388889
6,5,435,12,2392,5,18,37,17,0.555556
